1000045,Fri Mar 01 06:08:45 +0000 2019,World shouldn’t miscalculate India’s capacity for ethno terrorism. Modi a member of RSS paramilitary group popularized Saffron Terror. Before blaming Pak India should reflect why Kashmiris &amp; Muslims who outnumber Pak’s population are at peak of frustration https://t.co/Z1lxIQSaRx
1000046,Thu Feb 28 16:40:52 +0000 2019,"Dear Narendra Modi sir why aren't you take any action on paytm for hismonopoly behaviour,.please please please check complaint against paytm on social media and take action on this cunning paytm.  Rbi please look at this matter @vijayshekhar. invest money on customer satisfaction"
1000047,Fri Mar 01 02:56:15 +0000 2019,"@CynthiaDRitchie 
Even Mamta Banerjee knows the dirty tricks of Narendra Modi 
https://t.co/AnAHMzGBL3"
1000048,Sun Mar 03 11:09:07 +0000 2019,Here’s how PM Narendra Modi transforming India  https://t.co/WhBZlNOZbZ
1000049,Thu Feb 28 15:42:10 +0000 2019,"Narendra Modi: Pilot project recently happened, now real one has to be done | India News - Times of India https://t.co/0HZLlWCM75"
1000050,Sat Mar 02 02:11:00 +0000 2019,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/I2WmUYuUeU via @Change
1000051,Sun Feb 10 10:07:18 +0000 2019,"PM Narendra Modi to visit Andhra Pradesh, Tamil Nadu and Karnataka tomorrow | Indiablooms - First Portal on Digital News Management #TNWelcomeModi https://t.co/IvGI2CftBM"
1000052,Thu Feb 28 14:08:39 +0000 2019,Telephonic contact between PM Imran Khan and Narendra Modi likely tonight - Home - ARY NEWS https://t.co/XCDZKOPLFx
1000053,Fri Mar 01 07:56:13 +0000 2019,"Thankyou Narendra Modi, it is only because of your calm Metro ride and the advertisement of your app through twitter that Pak released WC Abhinandan.

Chhakke chhuda diye wah! Masterstroke."
1000054,Thu Feb 28 15:00:15 +0000 2019,"Glimpse: Shri Amit Shah Ji listening to the Video Conference from #Delhi with party members. During the conference, Prime Minister Shri Narendra Modi Ji interacted with nearly 1 crore people in 15,000 places of... https://t.co/STvUqntrFS"
1000055,Sat Mar 02 05:38:13 +0000 2019,"Wife of an Indian Army officer has a message for PM Narendra Modi, BJP a... https://t.co/CfbkBDOFdq via @YouTube https://t.co/uGPYztwZaF"
1000056,Sat Mar 02 02:28:09 +0000 2019,"""For some time Mein Kampf has been one of the bestselling foreign titles in India.With the rise of the right-wing BJP government, Hindutva politics–what some would call Indian fascism – has permeated many parts of Indian society""..#PakistanLeadsWithPeace

https://t.co/tLjrPjvxqY"
1000057,Fri Mar 01 04:19:51 +0000 2019,"@guardian Another tinpot dictator trying to raise his approval ratings with the threat of turning war machine that has to be calmed down by Global Powers, just like Narendra Modi"
1000058,Fri Mar 01 08:56:42 +0000 2019,@DrAMSinghvi Thanks to the great leader Narendra Modi.
