1000060,Fri Mar 01 15:21:43 +0000 2019,"(5) International criticism of Pakistan, may be more intense.
(6) Goal Post at this level is very risky and may give platform to initiate war.
#warmongering 
(7) Rahul Gandhi may get little breath to make this opportunity but need to a lot to even release a statement."
1000061,Fri Mar 01 10:17:56 +0000 2019,@ShanthiChauhan @RahulGandhi @INCMumbai @INCIndia @sanjaynirupam @nitin_bhaurao @AshokChavanINC Stages are finally getting ready for the final public greetings and meeting for Rahul Gandhi
1000062,Sun Mar 03 09:25:24 +0000 2019,"@RahulGandhi Dear rahul gandhi, do u hv no shame tht u r back for more public shame? Ur family has been looting my country for yrs and u still hv no shame. Return all the money back to the country then talk abt shame. Until then for u, mum's the world."
1000063,Wed Feb 27 19:29:20 +0000 2019,"@smart_hussy @SanjayAzadSln @BhayankarLog @ArvindKejriwal Why what good does it serve to live in a rat hole. MODI is not leading any battlion currently the least he can do is ensure that he wins again. But since we are on the topic. Curent sentiment isn't stopping your pal.
https://t.co/qO0yGTzWWb"
1000064,Fri Mar 01 11:17:13 +0000 2019,"@HasibaAmin Dear Hasiba ji, 
you are absolutely right..But in same regards can you also tell whats the qualification of Mr. Rahul Gandhi to lead as President of the oldest political party of this country? He may not even know how man states are there in India ...."
1000065,Wed Apr 04 01:01:56 +0000 2018,Our piece using facts to pour some ice cold water over the attempts to harm our national security through making false accusations against the Rafale deal- India’s SOLE fighter jet deal in over 20 years  https://t.co/X8alyCZHbf
1000066,Sun Mar 03 04:13:47 +0000 2019,@salman7khurshid What ur point is?  Rahul gandhi was also born in Congress era. .......are u ashamed of that? Be Clear. ..@BJP4India
1000067,Thu Feb 28 01:47:10 +0000 2019,"See  difference between opposition leaders. Atal Behari Vajpayee then Jan sangh leader had introduced in Rajya Sabha  then PM Indra Gandhi as an avatar of Durga post 1971 Bangladesh war. But Rahul accusing Modi ji of politicising recent successful surgical strike on Pak.
Shameful"
1000068,Mon Dec 17 07:29:53 +0000 2018,"Former PM Dr. Manmohan Singh, Congress President sri Rahul Gandhi &amp; opposition leaders from across the country gather in Rajasthan for the swearing in ceremony of CM #AshokGehlot  &amp; Deputy CM #SachinPilot 
#IndiaTrustsCongress https://t.co/muUymfrbAG"
1000069,Sun Mar 03 11:14:00 +0000 2019,"Rahul Gandhi n his ilk in oppn n his own surfs in Cong- Shashi Tharoor, Digvijay n Mamta etc who are demanding proof of Balakot air strike are no less than traitors.They are serving Pak interests by doubting our IAF."
1000070,Thu Feb 28 09:13:04 +0000 2019,@ANKITRAJPUT002 @narendramodi Ankit do agree with your sentiments but also think of Rahul Gandhi who requested pak embassy not to release Abhinandan till he requests. See the difference in feelings SKY and down below UNDERGRIUND. Enemy within must be dealt with first . So bad and traitorous thinking.
1000071,Sun Mar 03 07:17:42 +0000 2019,@Suhas43568667 @Shruthi78883988 @divyaspandana @SSAhluwaliaMP @DeccanHerald THEN RAHUL GANDHI ALSO WILL GO THERE. THEN IT WILL BE REAL SWACH BHARATH.  GOOD RIDDENS TO THE FAMILY
1000072,Wed Feb 27 18:58:53 +0000 2019,"#NationFirst When will Rahul Gandhi become mature and improve his personality?
And when will spent force leaders like Sharad Pawar,Chandrababu Naidu,etc stop projecting undeserving Rahul Gandhi as PM in waiting?"
1000073,Wed Feb 27 17:35:57 +0000 2019,"Pakistan has All Praise for Rahul Gandhi &amp; All Opposition Parties of India, including Raj Thackeray #"
1000074,Sat Feb 23 07:34:51 +0000 2019,Congress President Shri Rahul Gandhi  ji Greets Students who've come to interact with him at Jawaharlal Nehru indoor auditorium in Delhi. #YoungIndiaRising https://t.co/TXkKL98ENX
1000075,Tue Oct 30 07:38:11 +0000 2018,"Not surprised either with Rahul Gandhi's goof up and with his U turn on Shivraj Chouhan 

Both reflect his lack of seriousness and sense of privilege to distort facts &amp; spread lies to suit his ends https://t.co/IJQLziSj05"
1000076,Sat Mar 02 02:18:42 +0000 2019,"@nittenjaju Hamari bhakti ‘andh-bhakti?’, and aapki bhakti ‘personal and well calculated choice ‘?

To be a Rahul Gandhi bhakt, one needs to be on his payroll. No other logical explanation."
1000077,Sat Mar 02 16:48:00 +0000 2019,‘One chowkidar has defamed all others’: Rahul Gandhi renews attack on PM Modi https://t.co/feUCyE88SB
1000078,Thu Feb 28 09:52:46 +0000 2019,@Modithughai @bpjIndia I was talking about Rahul Gandhi and the chanters of ' Congress ki there lol! What stopped them chanting Bharat mata ki Jai ?
1000079,Wed Feb 27 17:16:43 +0000 2019,"#NationFirst if they(opposistion) want peace send them to Pakistan with their head Rahul Gandhi and Sonia Gandhi with devegowda,  kumaraswamy,  mamata, Maya, chandrababu naidu, other separatists and all."
1000080,Sat Mar 02 06:34:48 +0000 2019,"Alliance with @INCIndia, @AamAadmiParty to make important announcement related to Lok Sabha polls today

#LokSabhaElections2019

https://t.co/cLs3KO7XBO"
1000081,Thu Feb 28 10:00:22 +0000 2019,@ShekharGupta But Rahul Gandhi will have the most gold medals!
1000082,Sun Mar 03 13:00:33 +0000 2019,That sure looks like the intolerant India so full of hate &amp; division Cong &amp; Rahul Gandhi keep talking about! https://t.co/dIKdUHTMde
1000083,Fri Mar 01 17:38:07 +0000 2019,"@thewire_in Well said , Don't worry Sonia and Rahul Gandhi not in power 

Problem is Communist this are in power in KL"
1000084,Fri Mar 01 08:25:46 +0000 2019,@DeraBugti @narendramodi @RahulGandhi @TarekFatah @republic @ZeeNews Pls don't talk silly about rahul gandhi.he saved allah nazar
1000085,Fri Mar 01 07:30:09 +0000 2019,"IAF wanted to avenge 26/11, but UPA 'blocked' surgical strike - SHOCKING DETAILS of how India 'spared' Saeed https://t.co/LABCGMmFCc"
1000086,Sat Mar 02 08:52:08 +0000 2019,"@DrGPradhan @RahulGandhi @priyankagandhi @INCIndia That CHICKEN was

GreatGrandson of Motilal Nehru

Grandson of Jawaharlal Nehru

Son of Feroze Jehangir &amp; Indira Gandhi

Brother of Sanjay Gandhi

Husband of Sonia Gandhi

Father of Rahul Gandhi &amp; Priyanka Gandhi

FatherInLaw of Robert Vadra

Grandfather of Raihan &amp; Miraya Vadra"
1000087,Wed Feb 27 16:23:01 +0000 2019,@republic Mig was a dane from Gandhis to IAF if this guys are blaming the govt for failure of mig then they have full right to question rahul gandhi .
1000088,Thu Feb 21 04:17:58 +0000 2019,82.40% people feel Rahul Gandhi is a liar. #RafaleDeal #TimesMegaPoll https://t.co/KzzZ9SVmSQ
